person_id,person_id,a_name,a_city,a_prov,a_country,a_email_server,a_email_server_cleaned
6893,51759,emory university,decatur,georgia,united states,emory.edu,emory
7396,54808,arizona state university,tempe,arizona,united states,gmail.com,gmail
4769,35602,university carlos iii de madrid,getafe,madrid,spain,uc3m.es,uc3m
570,2485,university virginia,charlottesville,virginia,united states,virginia.edu,virginia
2643,15461,esade,barcelona,b,spain,esade.edu,esade
7289,54087,pennsylvania state university,university park,pennsylvania,united states,psu.edu,psu
2893,18039,seoul national university,seoul,,south korea,gmail.com,gmail
2176,11849,university ljubljana,ljubljana,,slovenia,ef.uni-lj.si,uni-lj
6554,49051,omreus companies,bangkok,,thailand,gmail.com,gmail
8887,58623,indian institute management bangalore,bangalore,,india,gmail.com,gmail
4434,32915,texas christian university,fort worth,texas,united states,tcu.edu,tcu
2506,14438,york university,north york,on,canada,schulich.yorku.ca,yorku
4357,31918,king college london,london,,united kingdom,kcl.ac.uk,kcl
8237,57287,wu vienna,vienna,,austria,wu.ac.at,wu
4276,31131,inalde business school,chia,cundinamarca,colombia,inalde.edu.co,inalde
2860,17762,university cambridge,cambridge,,united kingdom,jbs.cam.ac.uk,cam
2059,10746,mcgill university,montreal,qc,canada,mcgill.ca,mcgill
4271,31112,bi norwegian business school,oslo,,norway,bi.no,bi
6039,45403,texas a m university college station,magnolia,texas,united states,mays.tamu.edu,tamu
4408,32556,wuhan university,wuhan,hubei,china,whu.edu.cn,whu
3931,28230,imperial college business school,london,,united kingdom,imperial.ac.uk,imperial
4781,35692,university minnesota,minneapolis,minnesota,united states,umn.edu,umn
7811,56459,superior university,lahore,,pakistan,superior.edu.pk,superior
730,3289,clemson university,clemson,south carolina,united states,clemson.edu,clemson
2432,14116,university geneva,geneva,,switzerland,unige.ch,unige
5346,40348,yale university,new haven,connecticut,united states,yale.edu,yale
9224,59260,university nebraska kearney,kearney,nebraska,united states,unk.edu,unk
5019,38055,imperial college business school,london,,united kingdom,imperial.ac.uk,imperial
1217,5585,norwegian school economics,bergen,,norway,nhh.no,nhh
1655,7804,kean university,east brunswick,new jersey,united states,kean.edu,kean
4438,32922,national research university,moscow,,russian federation,gmail.com,gmail
6779,51051,florida international university,miami,florida,united states,yahoo.com,yahoo
5530,42002,iese business school,madrid,,spain,iese.edu,iese
1299,5959,california state polytechnic university pomona,pomona,california,united states,csupomona.edu,csupomona
4163,30163,gibs / university pretoria,johannesburg,,south africa,gibs.co.za,co
3405,23279,hitotsubashi university,tokyo,,japan,ics.hit-u.ac.jp,hit-u
7345,54465,uniandes,bogota,,colombia,uniandes.edu.co,uniandes
6171,46608,vu university amsterdam,amstelveen,,netherlands,tslearning.nl,tslearning
6808,51276,loughborough university,loughborough,leicestershire,united kingdom,lboro.ac.uk,lboro
7015,52459,development consultants,brabrand,,denmark,u-k.dk,u-k
3392,23033,bocconi university,milan,,italy,unibocconi.it,unibocconi
4381,32214,columbia business school,new york,new york,united states,columbia.edu,columbia
2351,13562,virginia tech,blacksburg,virginia,united states,vt.edu,vt
336,1419,florida a m university,tallahassee,florida,united states,aol.com,aol
5811,43768,esade,barcelona,,spain,esade.edu,esade
945,4424,university macau,macau,,macau,umac.mo,umac
5707,43034,flinders university,adelaide,sa,australia,flinders.edu.au,flinders
7388,54739,esade,barcelona,,spain,esade.edu,esade
5983,44945,indiana university kelley school,indianapolis,indiana,united states,indiana.edu,indiana
4033,29060,xi'an jiaotong university,xi an,shaanxi,china,mail.xjtu.edu.cn,xjtu
1233,5669,case western reserve university,cleveland,ohio,united states,case.edu,case
5153,38984,national university singapore,singapore,,singapore,nus.edu.sg,nus
5251,39685,university toronto,hamilton,on,canada,gmail.com,gmail
7842,56524,school management xiamen university,xiamen,fujian,china,163.com,163
6746,50702,university de sao paulo,sao paulo,sp,brazil,usp.br,usp
8718,58217,harvard university,boston,massachusetts,united states,hms.harvard.edu,harvard
480,2067,california state university bakersfield,bakersfield,california,united states,csub.edu,csub
6681,50145,university bern,bern,,switzerland,imu.unibe.ch,unibe
4339,31725,radboud university nijmegen,nijmegen,,netherlands,fm.ru.nl,ru
506,2195,iowa state university,ames,iowa,united states,iastate.edu,iastate
4823,36045,insead,singapore,,hong kong,insead.edu,insead
6185,46670,university chicago,chicago,illinois,united states,chicagobooth.edu,chicagobooth
2530,14601,university british columbia,vancouver,bc,canada,Sauder.ubc.ca,ubc
1332,6102,bocconi university / sda bocconi,milano,,italy,unibocconi.it,unibocconi
8642,58061,university cadiz,algeciras,cadiz,portugal,uca.es,uca
3881,27789,seoul national university,seoul,,south korea,gmail.com,gmail
8274,57377,queen school business canada,kingston,on,canada,queensu.ca,queensu
5140,38911,agsm australian school business,sydney,nsw,australia,unsw.edu.au,unsw
3832,27263,university leeds,leeds,yorkshire,united kingdom,lubs.leeds.ac.uk,leeds
1878,9341,duke university,durham,north carolina,united states,duke.edu,duke
7136,53096,friedrich alexander university erlangen nuremberg,berlin,berlin,germany,mckinsey.com,mckinsey
1556,7242,hong kong polytechnic university,kowloon,,hong kong,polyu.edu.hk,polyu
7821,56480,university southern denmark,sonderborg,denmark,denmark,mci.sdu.dk,sdu
6172,46610,university castilla la mancha,ciudad real,,spain,uclm.es,uclm
1676,7933,northeastern university,boston,massachusetts,united states,neu.edu,neu
4772,35644,campbell soup company,camden,new jersey,united states,campbellsoup.com,campbellsoup
8395,57626,catholic university louvain,louvain la neuve,,belgium,uclouvain.be,uclouvain
3381,22857,cardiff university,cardiff,,united kingdom,cardiff.ac.uk,cardiff
8019,56876,louisiana state university,baton rouge,louisiana,united states,lsu.edu,lsu
249,1065,university college dublin,dublin,,ireland,ucd.ie,ucd
4008,28936,coventry business school,coventry,select,united kingdom,BTOPENWORLD.COM,COM
6112,46255,university alabama birmingham,birmingham,alabama,united states,uab.edu,uab
8284,57400,hebrew university jerusalem,rechovot,,israel,barak.net.il,barak
1192,5493,university cyprus,nicosia,,cyprus,ucy.ac.cy,ucy
8171,57169,university lahore lahore pakistan,kasur,,pakistan,lbs.uol.edu.pk,uol
8795,58417,victoria university,melbourne,victoria,australia,vu.edu.au,vu
8668,58109,federal university minas gerais,belo horizonte,mg,brazil,gmail.com,gmail
6184,46668,university alberta,edmonton,alberta,canada,ualberta.ca,ualberta
4338,31724,renmin university china,beijing,beijing,china,ruc.edu.cn,ruc
4895,37045,harvard university,boston,massachusetts,united states,hbs.edu,hbs
3940,28444,saint mary university,halifax,ns,canada,smu.ca,smu
3670,25611,american university,washington,district of columbia,united states,american.edu,american
6762,50887,texas a m university college station,college station,texas,united states,mays.tamu.edu,tamu
2940,18533,bocconi university,milan,italy,italy,unibocconi.it,unibocconi
49,239,university louisville,louisville,kentucky,united states,me.com,me
1530,7107,university bath,bath,somerset,united kingdom,bath.ac.uk,bath
1746,8458,university cincinnati,cincinnati,ohio,united states,uc.edu,uc
3147,20292,university new england,armidale,nsw,australia,une.edu.au,une
7656,56107,aalto university,aalto,,finland,tkk.fi,tkk
1529,7100,university illinois urbana champaign,champaign,illinois,united states,uiuc.edu,uiuc
292,1246,colorado state university,fort collins,colorado,united states,business.colostate.edu,colostate
9514,60037,case western reserve university,trinidad,,trinidad and tobago,mfo2000.com,mfo2000
7171,53295,ku leuven,leuven,,belgium,ppw.kuleuven.be,kuleuven
3059,19706,cyprus university technology,cyprus,,cyprus,cut.ac.cy,cut
4941,37423,new jersey city university,east stroudsburg,pennsylvania,united states,yahoo.com,yahoo
2768,16780,gscm montpellier business school,montpellier,france,france,supco-montpellier.fr,supco-montpellier
7716,56242,university liverpool,liverpool,,united kingdom,liverpool.ac.uk,liverpool
3053,19677,nanyang technological university,singapore,singapore,singapore,gmail.com,gmail
3565,24864,san jose state university,san jose,california,united states,gmail.com,gmail
7407,54897,hong kong university science and technology,hong kong,,hong kong,ust.hk,ust
6854,51520,case western reserve university,cleveland,ohio,united states,case.edu,case
3845,27469,university amsterdam,amsterdam,,netherlands,uva.nl,uva
8234,57284,university sydney,collaroy,nsw,australia,sydney.edu.au,sydney
5164,39073,indiana university,bloomington,indiana,united states,indiana.edu,indiana
3038,19605,pennsylvania state university,university park,pennsylvania,united states,psu.edu,psu
1087,5049,indiana university south bend,south bend,indiana,united states,ymail.com,ymail
7536,55726,auburn university,auburn,alabama,united states,auburn.edu,auburn
5673,42786,university tennessee knoxville,knoxville,tennessee,united states,utk.edu,utk
5555,42214,roosevelt university,hoffman estates,illinois,united states,roosevelt.edu,roosevelt
919,4301,university warwick,coventry,,united kingdom,wbs.ac.uk,wbs
2055,10711,wu vienna,vienna,,austria,wu.ac.at,wu
3568,24869,rwth aachen university,aachen,,germany,win.rwth-aachen.de,rwth-aachen
5042,38224,aalto university,espoo,,finland,aalto.fi,aalto
6130,46435,shanghai jiaotong university,shanghai,shanghai,china,sjtu.edu.cn,sjtu
3137,20227,texas a m health science center,college station,texas,united states,tamhsc.edu,tamhsc
4675,34662,wilfrid laurier university,waterloo,on,canada,wlu.ca,wlu
2820,17351,national sun yat sen university,hong kong,china,hong kong,ln.edu.hk,ln
1167,5406,university haifa,haifa,,israel,Univ.haifa.ac.il,haifa
7363,54565,oral roberts university,tulsa,oklahoma,united states,oru.edu,oru
6334,47611,university missouri kansas city,overland park,kansas,united states,umkc.edu,umkc
3391,23032,hwa hsia institute technology,new taipei city,,taiwan,cc.hwh.edu.tw,hwh
3959,28651,university st gallen,st. gallen,,switzerland,unisg.ch,unisg
4919,37320,university turku,turku,,finland,utu.fi,utu
843,3871,northwestern university,evanston,illinois,united states,kellogg.northwestern.edu,northwestern
4493,33189,university de almeria,almeria,la canada,spain,ual.es,ual
3275,21670,loyola marymount university,los angeles,california,united states,lmu.edu,lmu
6903,51825,oklahoma state university,stillwater,oklahoma,united states,okstate.edu,okstate
517,2241,middle georgia state college,macon,georgia,united states,gmail.com,gmail
1101,5108,university south australia,adelaide,south australia,australia,unisa.edu.au,unisa
8831,58499,renmin university china,beijing,,china,126.com,126
4616,34125,university scranton,scranton,pennsylvania,united states,gmail.com,gmail
9074,58977,university michigan ann arbor,ann arbor,michigan,united states,umich.edu,umich
6100,46107,baruch college city university new york,new york,new york,united states,gmail.com,gmail
6863,51592,bi norwegian business school,oslo,,norway,bi.no,bi
3951,28595,university san diego,coronado,california,united states,sandiego.edu,sandiego
3483,24104,case western reserve university,cleveland,ohio,united states,case.edu,case
3441,23798,georgia state university,atlanta,georgia,united states,gsu.edu,gsu
8975,58809,university warwick,coventry,,united kingdom,warwick.ac.uk,warwick
1228,5639,university cambridge,cambridge,cambridgeshire,united kingdom,jbs.cam.ac.uk,cam
4374,32145,jonkoping international business school,jonkoping,sweden,sweden,jibs.hj.se,hj
7950,56741,indian institute management kashipur,kashipur,uttarakhand,india,iimkashipur.ac.in,iimkashipur
2520,14537,michigan state university,east lansing,michigan,united states,msu.edu,msu
3133,20201,university north carolina,chapel hill,north carolina,united states,gmail.com,gmail
143,648,syracuse university,syracuse,new york,united states,syr.edu,syr
9197,59200,emerald group publishing,london,,united kingdom,emeraldinsight.com,emeraldinsight
3180,20591,fundacao getulio vargas,sao paulo,sp,brazil,fgv.br,fgv
895,4184,wayne state university,midlothian,virginia,united states,wayne.edu,wayne
6341,47633,university western australia,crawley,washington,australia,uwa.edu.au,uwa
1959,9873,alba graduate business school,athens,,greece,alba.edu.gr,alba
9468,59967,indiana university,zionsville,indiana,united states,iupui.edu,iupui
7422,55023,national chung cheng university,min hsiung chia yi,,taiwan,hotmail.com,hotmail
5198,39304,western university,london,on,canada,ivey.uwo.ca,uwo
3756,26446,university missouri kansas city,kansas city,missouri,united states,umkc.edu,umkc
1518,7036,naval postgraduate school,monterey,california,united states,nps.edu,nps
1722,8317,princeton university,princeton,new jersey,united states,princeton.edu,princeton
7526,55688,southern methodist university,golden,colorado,united states,gmail.com,gmail
6108,46193,university nevada las vegas,las vegas,nevada,united states,gmail.com,gmail
1268,5828,georgia institute technology,atlanta,georgia,united states,pubpolicy.gatech.edu,gatech
2719,16184,ku leuven,leuven,,belgium,kuleuven.be,kuleuven
5902,44358,st petersburg university gsom,st.petersburg,,russian federation,gsom.pu.ru,pu
2960,18812,massachusetts institute technology,cambridge,massachusetts,united states,mit.edu,mit
1931,9718,nottingham trent university,nottingham,nottinghamshire,united kingdom,ntu.ac.uk,ntu
2793,17116,copenhagen business school,frederiksberg,,denmark,cbs.dk,cbs
6149,46508,oklahoma state university,stillwater,oklahoma,united states,gmail.com,gmail
