person_id,a_name,a_city,a_prov,a_country,a_email_server,a_email_server_cleaned
36235,university bristol and esic business school,bristol,bristol,united kingdom,bristol.ac.uk,bristol
36241,johannes gutenberg university mainz,mainz,,germany,uni-mainz.de,uni-mainz
36274,john molson school business,montreal,qc,canada,jmsb.concordia.ca,concordia
36280,university nevada reno,reno,nevada,united states,unr.edu,unr
36283,epfl,lausanne,,switzerland,epfl.ch,epfl
36296,istanbul technical university,istanbul,macka,turkey,itu.edu.tr,itu
36319,luiss guido carli university,rome,,italy,luiss.it,luiss
36335,hec montreal,montreal,qc,canada,gmail.com,gmail
36362,london business school,london,,united kingdom,london.edu,london
36383,denison consulting,ann arbor,michigan,united states,denisonculture.com,denisonculture
36387,university della svizzera italiana,lugano,canton ticino,switzerland,usi.ch,usi
36402,florida international university,port st. lucie,florida,united states,fiu.edu,fiu
36405,saint xavier university,chicago,illinois,united states,sxu.edu,sxu
36411,wayne state university,detroit,michigan,united states,wayne.edu,wayne
36417,renmin university china,beijing,beijing,china,gmail.com,gmail
36422,robert h smith school business,college park,maryland,united states,rhsmith.umd.edu,umd
36448,university calgary,calgary,alberta,canada,ucalgary.ca,ucalgary
36452,university hong kong,hong kong,hong kong,hong kong,hku.hk,hku
36459,national university singapore,singapore,,singapore,nus.edu.sg,nus
36469,joanne c preston associates,colorado springs,colorado,united states,gmail.com,gmail
36472,university calgary,calgary,alberta,canada,gmail.com,gmail
36477,aalto university,espoo,,finland,aalto.fi,aalto
36486,rutgers university,newark,new jersey,united states,business.rutgers.edu,rutgers
36517,iese business school,barcelona,,spain,iese.edu,iese
36532,linkoping university,linkoping,,sweden,liu.se,liu
36572,indian institute management bangalore,bangalore,karnataka,india,iimb.ernet.in,ernet
36589,national chengchi university,taipei,,taiwan,nccu.edu.tw,nccu
36595,university sinos valley unisinos,sao leopoldo,rs,brazil,unisinos.br,unisinos
36597,university connecticut,west hartford,connecticut,united states,yahoo.com,yahoo
36628,federal university uberlandia,uberlandia,minas gerais,brazil,fagen.ufu.br,ufu
36629,neoma business school,reims,,france,neoma-bs.fr,neoma-bs
36664,northeastern university,boston,massachusetts,united states,neu.edu,neu
36700,eth zurich,zurich,,switzerland,gmail.com,gmail
36720,griffith university,brisbane,queensland,australia,griffith.edu.au,griffith
36723,university illinois urbana champaign,champaign,illinois,united states,illinois.edu,illinois
36731,leeds university business school,leeds,,united kingdom,rsm.nl,rsm
36748,university texas san antonio,san antonio,texas,united states,utsa.edu,utsa
36761,utrecht university,utrecht,,netherlands,geo.uu.nl,uu
36763,hec school management,jouy en josas,,france,hec.fr,hec
36779,aalto university,espoo,,finland,aalto.fi,aalto
36782,facc/ufrj,rio de janeiro,rio de janeiro,brazil,facc.ufrj.br,ufrj
36791,iese business school,madrid,,spain,iese.edu,iese
36792,temple university,philadelphia,pennsylvania,united states,temple.edu,temple
36808,university vaasa,vaasa,,finland,uva.fi,uva
36810,university rhode island,providence,rhode island,united states,uri.edu,uri
36813,university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
36817,aston university,birmingham,,united kingdom,aston.ac.uk,aston
36833,rutgers university,rutgers,new jersey,united states,rutgers.edu,rutgers
36844,university kentucky,lexington,kentucky,united states,gmail.com,gmail
36856,carnegie mellon university,pittsburgh,pennsylvania,united states,andrew.cmu.edu,cmu
36872,university michigan,ann arbor,michigan,united states,umich.edu,umich
36888,emlyon business school,lyon,,france,em-lyon.com,em-lyon
36914,ball state university,muncie,indiana,united states,bsu.edu,bsu
36918,city university,london,,united kingdom,city.ac.uk,city
36978,baruch college city university new york,new york,new york,united states,baruch.cuny.edu,cuny
36979,oregon state university,corvallis,oregon,united states,oregonstate.edu,oregonstate
36989,university fortaleza unifor,fortaleza,,brazil,yahoo.com.br,yahoo
37045,harvard university,boston,massachusetts,united states,hbs.edu,hbs
37126,mcgill university,montreal,qc,canada,mail.mcgill.ca,mcgill
37132,university chicago,chicago,illinois,united states,uchicago.edu,uchicago
37139,boston university,boston,massachusetts,united states,bu.edu,bu
37155,university oulu,oulu,,finland,oulu.fi,oulu
37167,peking university,beijing,beijing,china,gsm.pku.edu.cn,pku
37184,rutgers university,camden,new jersey,united states,rutgers.edu,rutgers
37197,fudan university,shanghai,,china,fudan.edu.cn,fudan
37206,georgetown university / yildiz technical university,istanbul,,turkey,aol.com,aol
37214,de montfort university,leicester,leicestershire,united kingdom,dmu.ac.uk,dmu
37215,graz university,graz,styria,austria,stenum.at,stenum
37245,singapore management university,singapore,,singapore,smu.edu.sg,smu
37246,university waterloo,waterloo,on,canada,uwaterloo.ca,uwaterloo
37249,weatherhead school management,cleveland,ohio,united states,case.edu,case
37271,neoma business school,rouen,mont saint aign,france,neoma-bs.fr,neoma-bs
37274,university tampere,.,,finland,innotiimi.com,innotiimi
37279,university kansas,lawrence,kansas,united states,ku.edu,ku
37282,pennsylvania state university,state college,pennsylvania,united states,psu.edu,psu
37293,mit sloan,cambridge,massachusetts,united states,catalini.com,catalini
37306,cems,tecklenburg,,germany,cems.org,cems
37307,emerald group publishing,wagon lane,bingley,united kingdom,emeraldinsight.com,emeraldinsight
37314,university north carolina wilmington,wilmington,north carolina,united states,uncw.edu,uncw
37317,metropolitan state university denver,denver,colorado,united states,msudenver.edu,msudenver
37318,university wisconsin madison,madison,wisconsin,united states,wisc.edu,wisc
37320,university turku,turku,,finland,utu.fi,utu
37321,nottingham trent university,nottingham,east midlands,united kingdom,ntu.ac.uk,ntu
37325,college william and mary,williamsburg,va,united states,mason.wm.edu,wm
37329,university north texas,lake dallas,texas,united states,unt.edu,unt
37330,boston university,durham,north carolina,united states,gmail.com,gmail
37342,george washington university,washington,district of columbia,united states,gmail.com,gmail
37358,western university,london,on,canada,ivey.ca,ivey
37360,cornell university,ithaca,new york,united states,cornell.edu,cornell
37367,american public university,searcy,arkansas,united states,gmail.com,gmail
37370,oklahoma state university,edmond,oklahoma,united states,okstate.edu,okstate
37374,university phoenix,tempe,arizona,united states,phoenix.edu,phoenix
37375,bocconi university,milan,,italy,unibocconi.it,unibocconi
37382,washington university st louis,st. louis,missouri,united states,wustl.edu,wustl
37388,dalhousie university,halifax,ns,canada,Dal.ca,Dal
37392,harvard university,boston,massachusetts,united states,hbs.edu,hbs
37393,university michigan ann arbor,ann arbor,michigan,united states,umich.edu,umich
37395,university sains malaysia,gelugor,pulau pig,malaysia,gmail.com,gmail
37398,university melbourne,melbourne,victoria,australia,unimelb.edu.au,unimelb
37401,university navarre,pamplona,navarra,spain,unav.es,unav
37411,black hills state university,spearfish,south dakota,united states,gmail.com,gmail
37416,sda bocconi,milano,italy,italy,unibocconi.it,unibocconi
37422,university st gallen,st. gallen,,switzerland,mail.harvard.edu,harvard
37423,new jersey city university,east stroudsburg,pennsylvania,united states,yahoo.com,yahoo
37426,university houston,austin,texas,united states,uh.edu,uh
37430,university dayton,dayton,ohio,united states,udayton.edu,udayton
37431,university goettingen,gottingen,,germany,wiwi.uni-goettingen.de,uni-goettingen
37433,old dominion university,tallahassee,florida,united states,my.fsu.edu,fsu
37437,ecole polytechnique federale de lausanne,lausanne,,switzerland,epfl.ch,epfl
37439,boston university,boston,massachusetts,united states,bu.edu,bu
37441,anglia ruskin university,cambridge,cambridgeshire,united kingdom,anglia.ac.uk,anglia
37445,university southern california,los angeles,california,united states,marshall.usc.edu,usc
37447,mcgill university,montreal,qc,canada,mcgill.ca,mcgill
37449,university nottingham ningbo,ningbo,,china,gmail.com,gmail
37451,lehigh university,bethlehem,pennsylvania,united states,lehigh.edu,lehigh
37452,insead,singapore,,singapore,insead.edu,insead
37454,queensland university technology,south brisbane,queensland,australia,qut.edu.au,qut
37461,university central florida,orlando,florida,united states,ucf.edu,ucf
37482,mount st mary university,frederick,maryland,united states,gmail.com,gmail
37483,kedge business school,marseille,,france,kedgebs.com,kedgebs
37487,texas a m university,college station,texas,united states,mays.tamu.edu,tamu
37489,toulouse business school,toulouse,,france,tbs-education.fr,tbs-education
37491,university st gallen,st. gallen,--none--,switzerland,unisg.ch,unisg
37497,university washington,seattle,washington,united states,uw.edu,uw
37500,texas a m university commerce,heath,texas,united states,tamuc.edu,tamuc
37502,university manitoba,winnipeg,mb,canada,sauder.ubc.ca,ubc
37519,babson college,boston,massachusetts,united states,babson.edu,babson
37524,university kansas,lawrence,kansas,united states,ku.edu,ku
37528,university baltimore,baltimore,maryland,united states,ubalt.edu,ubalt
37529,box hill institute,balwyn north,vic,australia,fisherseidler.com,fisherseidler
37548,university presbiteriana mackenzie,cotia,sao paulo,brazil,uol.com.br,uol
37554,university oklahoma norman,norman,oklahoma,united states,ou.edu,ou
37563,harvard university,boston,massachusetts,united states,gmail.com,gmail
37572,university st gallen,st. gallen,,switzerland,unisg.ch,unisg
37611,ohio state university,columbus,ohio,united states,buckeyemail.osu.edu,osu
37631,state university new york empire state college,saratoga springs,new york,united states,esc.edu,esc
37632,university adolfo ibanez,santiago,rm,chile,uai.cl,uai
37635,towson university,towson,maryland,united states,towson.edu,towson
37637,university toronto,ottawa,on,canada,mail.utoronto.ca,utoronto
37644,university illinois urbana champaign,urbana,illinois,united states,gmail.com,gmail
37648,boston college,chestnut hill,massachusetts,united states,bc.edu,bc
37655,mzumbe university,dar es salaam,dar es salaam,tanzania,hotmail.com,hotmail
37661,hofstra university,hempstead,new york,united states,hofstra.edu,hofstra
37667,melbourne business school,melbourne,melbourne,australia,mbs.edu,mbs
37676,york university,toronto,on,canada,yorku.ca,yorku
37679,university dayton,dayton,ohio,united states,udayton.edu,udayton
37682,university degli studi di napoli federico ii,napoli,campania,italy,unina.it,unina
37692,university amsterdam,amsterdam,,netherlands,uva.nl,uva
37693,goethe university,frankfurt am main,,germany,econ.uni-frankfurt.de,uni-frankfurt
37697,appalachian state university,boone,north carolina,united states,appstate.edu,appstate
37699,oregon state university,honolulu,hawaii,united states,hotmail.com,hotmail
37705,centre for european economic research zew,rotterdam,,netherlands,ese.eur.nl,eur
37707,washington state university,pullman,washington,united states,ou.edu,ou
37710,westminster university,london,,united kingdom,westminster.ac.uk,westminster
37711,westminster university,london,,united kingdom,wmin.ac.uk,wmin
37723,copenhagen business school,frederiksberg,,denmark,cbs.dk,cbs
37735,university alabama birmingham,sterrett,alabama,united states,uab.edu,uab
37757,university south florida,tampa,florida,united states,usf.edu,usf
37804,university bergamo,bergamo,bg,italy,unibg.it,unibg
37828,national sun yat sen university,guangzhou,guangdong,china,mail.sysu.edu.cn,sysu
37836,harvard university,belmont,massachusetts,united states,hms.harvard.edu,harvard
37841,university north carolina chapel hill,pittsboro,north carolina,united states,email.unc.edu,unc
37847,city university new york city college,new york,new york,united states,ccny.cuny.edu,cuny
37865,american university beirut,beirut,,lebanon,aub.edu.lb,aub
37866,cass business school city university london,london,-,united kingdom,city.ac.uk,city
37869,fundacao getulio vargas,sao paulo,sp,brazil,fgv.br,fgv
37881,indian institute management kozhikode,st. paul,minnesota,united states,gmail.com,gmail
37896,illinois institute technology,chicago,illinois,united states,iit.edu,iit
37900,university california berkeley,new york,new york,united states,columbia.edu,columbia
37902,northwestern kellogg school management,evanston,illinois,united states,kellogg.northwestern.edu,northwestern
37909,university newcastle upon tyne,newcastle,,united kingdom,newcastle.ac.uk,newcastle
37919,ifmr chennai,chennai,tamil nadu,india,gmail.com,gmail
37923,wayne state university,novi,michigan,united states,wayne.edu,wayne
37924,wartburg college,wavelrly,iowa,united states,wartburg.edu,wartburg
37936,national defense university,washington,district of columbia,united states,ndu.edu,ndu
37964,indian institute management kozhikode,kozhikode,kerala,india,iimk.ac.in,iimk
37977,nanyang technological university,singapore,,singapore,e.ntu.edu.sg,ntu
38002,vanderbilt university,nashville,tennessee,united states,owen.vanderbilt.edu,vanderbilt
38009,university southern california,los angeles,california,united states,marshall.usc.edu,usc
